insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (1, 'Aubert Chanter', 716936625, '1989-12-19', 'Biyang');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21759, 'Celestyna Dalrymple', 580044188, '1977-12-05', 'Fornos');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21760, 'Reyna Allery', 801792307, '1950-06-19', 'Tucdao');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21761, 'Fancy Frandsen', 921571761, '1986-09-23', 'Yangiobod');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21762, 'Hatti Sambals', 355696157, '1980-05-07', 'Mlaka pri Kranju');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21763, 'Garold Benasik', 236373019, '1978-08-19', 'Yanggu');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21764, 'Angelica Boreland', 703247136, '1946-02-17', 'Wangchuanchang');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21765, 'Camey Philp', 224357434, '1945-01-29', 'Kitahama');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21766, 'Letta Thomton', 779333807, '1957-06-05', 'Yachimata');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21767, 'Eberto Durrant', 985335684, '2000-09-03', 'La Vega');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21768, 'Yancey Bettanay', 467526778, '1957-10-24', 'Skrwilno');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21769, 'Bastian Stygall', 964033531, '1986-06-17', 'Dali');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21770, 'Briggs Jurges', 230864852, '1992-11-17', 'San Pa Tong');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21771, 'Quintin Rozec', 844233778, '1935-01-04', 'Vienne');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21772, 'Pippy Stratford', 494317664, '2002-08-09', 'Lourido');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21773, 'Kandy Harfoot', 935257822, '1987-10-02', 'Jaciara');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21774, 'Allie Vezey', 819229360, '1959-12-26', 'Uppsala');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21775, 'Moore Orbon', 241868740, '2004-07-11', 'Jaciara');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21776, 'Craggy Hynson', 732974272, '1993-10-07', 'Medianeira');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21777, 'Sher Rougier', 784913207, '1934-10-20', 'Mesógi');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21778, 'Amory Alldis', 412213048, '1966-07-14', 'Marcos');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21779, 'Elyssa Chardin', 276814064, '1999-12-08', 'Nice');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21780, 'Jennica Cassedy', 991060571, '1979-06-04', 'Krajan Pakel');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21781, 'Robbyn Culleton', 538195272, '1972-11-01', 'Güines');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21782, 'Alejoa Denmead', 640116252, '2000-01-04', 'Passa Quatro');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21783, 'Brennan Viger', 160462624, '1956-02-02', 'Quebradas');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21784, 'Riley Forrest', 523540061, '1985-01-29', 'Meishan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21785, 'Nance Fedorchenko', 650628652, '1949-03-21', 'Sapataria');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21786, 'Kristy Dewi', 584245044, '1947-02-02', 'Azacualpa');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21787, 'Winona Landrean', 153558792, '1974-04-06', 'Sosnovyy Bor');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21788, 'Ricky Robinson', 820978928, '1973-01-09', 'Larangan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21789, 'Gearard Paddeley', 631681125, '1987-09-04', 'Manogay');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21790, 'Mirabelle Learmont', 284716786, '1999-04-09', 'Laoliangcang');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21791, 'Cally Fullstone', 506125263, '1999-10-14', 'Phunphin');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21792, 'Janina Woolens', 864216040, '1967-11-23', 'Poxin');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21793, 'Tiebold McMakin', 651282964, '2001-04-28', 'Liuche');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21794, 'Hubey Chatburn', 188504652, '1983-05-19', 'Ursus');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21795, 'Fedora Linfoot', 243124994, '1980-05-02', 'Волочаевское');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21796, 'Boonie Beincken', 514424898, '1981-07-25', 'Guadalupe');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21797, 'Abner Tanman', 392940716, '1962-07-06', 'Öldziyt');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21798, 'Lauretta Upex', 333954162, '1963-07-02', 'Černilov');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21799, 'Bernete McKelvey', 935206605, '1935-08-08', 'Botevgrad');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21800, 'Den Heskey', 763657205, '1993-03-12', 'Sukorejo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21801, 'Benjy Ostrich', 490142165, '2001-09-30', 'Haicheng');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21802, 'Tate Trytsman', 831699515, '1969-10-10', 'Puolanka');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21803, 'Amory Cherrison', 324946978, '1951-01-28', 'Olival');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21804, 'Laurella Allchin', 174565184, '1987-12-04', 'Fushui');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21805, 'Simeon Eborall', 131937512, '1984-11-19', 'Czerniewice');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21806, 'Simonette Wagon', 701907012, '1986-12-16', 'Hancheng');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21807, 'Adelind Ashpital', 266677980, '1993-09-24', 'Chicago');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21808, 'Cory Boldra', 620799547, '1981-07-12', 'Fangcun');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21809, 'Esme Mattisssen', 767906382, '1991-05-28', 'Ferme-Neuve');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21810, 'Lazar Skipp', 401419017, '1967-05-21', 'Yelan’-Kolenovskiy');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21811, 'Henri Geraldez', 431174120, '1951-11-27', 'Sydney');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21812, 'Helge Tondeur', 802051461, '2004-08-30', 'Padre Burgos');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21813, 'Sylvia Balnaves', 861799093, '1945-12-08', 'Tukhlya');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21814, 'Deedee Sharrock', 801676903, '1968-01-21', 'Duifang');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21815, 'Jeanette Heugle', 675819874, '1956-06-08', 'Huayuan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21816, 'Germana Duffield', 804440072, '1955-12-26', 'Cemara');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21817, 'Marney Eydel', 898894198, '1950-02-04', 'Gusau');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21818, 'Karisa Dunniom', 812396230, '1997-02-21', 'Graneros');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21819, 'Drucy Beharrell', 135061817, '1950-11-27', 'Tarimbang');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21820, 'Shandie MacPadene', 346006796, '1959-06-01', 'Niedźwiada');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21821, 'Marcie Arkin', 537250506, '1958-02-27', 'Kan’onjichō');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21822, 'Chauncey Mollon', 783580482, '1955-09-21', 'Yong’an');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21823, 'Cornie McCloughlin', 789384597, '1983-12-13', 'Alenquer');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21824, 'Patten Fleming', 129387202, '1966-12-03', 'Tuymazy');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21825, 'Ellynn Furber', 857644428, '1944-06-16', 'Laocheng');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21826, 'Sashenka Benardette', 525568983, '1953-12-30', 'Haveliān');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21827, 'Hester Feare', 263674510, '1947-05-19', 'Manicaragua');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21828, 'Trisha Bernardoux', 312317393, '1984-08-17', 'Otrado-Kubanskoye');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21829, 'Aluin Hickin', 925540245, '1982-09-17', 'Bouna');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21830, 'Marlin Beedon', 939595288, '1963-11-18', 'Omaha');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21831, 'Levon Girardengo', 595740978, '1941-11-13', 'Budakovo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21832, 'Issy Braim', 716156276, '1949-05-31', 'Ribeirão das Neves');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21833, 'Vanni Coalbran', 743682943, '1943-11-18', 'San José de Río Tinto');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21834, 'Humfrey Freeburn', 402208030, '1935-04-15', 'Dobryanka');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21835, 'Rad Simison', 795493274, '1961-07-19', 'Yoshii');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21836, 'Maia Balam', 585967357, '1947-05-01', 'Gose');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21837, 'Kynthia Cullinane', 139963385, '1936-03-11', 'Xiashan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21838, 'Harland Neasam', 299869794, '1980-11-15', 'Mīrwāh Gorchani');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21839, 'Valeda Godfray', 483867147, '1945-07-05', 'Castlemartyr');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21840, 'Ivett Longworthy', 653424497, '1996-03-31', 'Huangshapu');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21841, 'Desiree de Tocqueville', 520255304, '1964-12-18', 'Dimataling');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21842, 'Shaylyn Massingham', 290374340, '1939-03-30', 'Fengzhou');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21843, 'Brit Wenham', 631309378, '1960-12-31', 'Paobulan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21844, 'Lemmy Urrey', 174864088, '1996-02-25', 'Lopar');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21845, 'Gaelan Johnstone', 859073863, '1956-04-05', 'Chicoana');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21846, 'Rosalind Sword', 462351186, '1963-06-10', 'Polonnaruwa');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21847, 'Colver Wasselin', 396888527, '1953-07-04', 'Lerum');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21848, 'Ravid Troni', 960695716, '1976-03-06', 'Viale');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21849, 'Trula Evins', 296722456, '1968-01-09', 'Banjar Bias');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21850, 'Anatola McAndie', 230250445, '1943-11-24', 'Yongping');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21851, 'Valma Audenis', 817269019, '1989-11-14', 'Chexi');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21852, 'Franny Lacky', 440713467, '1994-09-20', 'Qiaotou');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21853, 'Tobin Kubek', 326881260, '1984-01-28', 'Ermelo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21854, 'Felice Muehler', 225826102, '1963-04-25', 'Boncong');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21855, 'Torey Itzhaki', 345630350, '1980-09-02', 'Yanqul');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21856, 'Gilberta Zelley', 882906306, '1970-10-10', 'Lukavice');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21857, 'Minerva Ferschke', 777715473, '1996-11-04', 'Esigodini');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21858, 'Prisca Derricoat', 571197266, '1995-01-18', 'Ḩarf al Musaytirah');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21859, 'Brnaba Fawdry', 715103070, '1967-11-14', 'Wielbark');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21860, 'Roselia Sheaber', 382449601, '1996-09-04', 'Nanshi');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21861, 'Edan Medlin', 573295526, '1956-10-13', 'Smečno');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21862, 'Loise Floris', 377765706, '1945-11-10', 'Luna');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21863, 'Alyson Figurski', 765284845, '1946-06-22', 'Catujal');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21864, 'Arielle Luther', 734405363, '1943-08-16', 'Krasnyy Oktyabr’');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21865, 'Verile McElrath', 150931768, '1955-06-16', 'Sampacho');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21866, 'Alis Bignold', 163303974, '1966-04-24', 'Ikaalinen');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21867, 'Jedediah Cheeney', 681630813, '1946-05-24', 'Granada');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21868, 'Romy Wickerson', 971870191, '1960-12-05', 'Ambarita');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21869, 'Timi Geratasch', 318416053, '1991-12-17', 'Isawa');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21870, 'Catlin Frapwell', 141790471, '1962-08-09', 'Zhavoronki');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21871, 'Sheree Bohden', 726467173, '1965-08-18', 'Waso');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21872, 'Matt St. Quentin', 444252596, '1984-04-23', 'Nankāna Sāhib');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21873, 'Pail Renny', 514798233, '1980-09-25', 'Woerden');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21874, 'Pearl La Vigne', 551228640, '1975-03-15', 'Boden');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21875, 'Paloma Spurman', 400379473, '1993-04-28', 'Furongqiao');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21876, 'Arnoldo Falshaw', 741341965, '1982-08-20', 'Daqin Tal');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21877, 'Andria Vero', 194990934, '1949-05-28', 'Brzeźnica');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21878, 'Stefa Curgenuer', 614443986, '1944-08-12', 'Yunlu');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21879, 'Rebeca Kalvin', 216610228, '1939-09-03', 'Shënmëri');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21880, 'Chickie Ellen', 547353953, '1951-04-24', 'Odzi');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21881, 'Shanon Antic', 878272973, '1953-03-30', 'Vila Verde');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21882, 'Katina MacDermot', 774654090, '1993-03-17', 'Gunan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21883, 'Sidnee Rigmond', 614678353, '1976-02-18', 'Chaínça');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21884, 'Allina Van Der Straaten', 591059697, '1954-08-18', 'Malasugui');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21885, 'Rasia Large', 767507745, '1986-04-26', 'Shanglaxiu');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21886, 'Mariellen Caddie', 838708417, '1961-05-01', 'São Roque');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21887, 'Orbadiah Tunn', 461312084, '1968-08-12', 'Luoyuan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21888, 'Thekla Waddie', 406482199, '1967-08-28', 'Agua Fría');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21889, 'Jarrid Slocum', 779211242, '1988-10-05', 'Hengpi');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21890, 'Bibbye Spykins', 343832950, '1935-05-28', 'Mazamet');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21891, 'Kay Merit', 866871444, '1934-12-22', 'San Pedro de Macorís');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21892, 'Elmer Merkle', 389974529, '1969-11-27', 'Kedungdoro');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21893, 'Trudi Strain', 298534335, '1988-10-22', 'Dapawan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21894, 'Jens Duffy', 300909135, '1993-04-01', 'Sekararum');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21895, 'Michael Gaddas', 156515793, '1944-12-15', 'Cireundang');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21896, 'Damon Chell', 854402086, '1956-06-24', 'Lingcheng');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21897, 'Saidee Redmile', 896791331, '1950-02-11', 'Liangwangzhuang');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21898, 'Immanuel Roma', 399316104, '1978-01-19', 'Kwekwe');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21899, 'Prudy Blakes', 401526090, '1999-09-25', 'Esso');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21900, 'Silvano Gooddie', 890105567, '1992-01-10', 'Iksan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21901, 'Kimball Van Halen', 837375115, '1944-07-31', 'Villa Allende');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21902, 'Sampson Wordington', 520009847, '1981-03-20', 'Negreiros');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21903, 'Irma Crickett', 380589515, '1990-01-10', 'Banjar Paangkelod');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21904, 'Cassandry Joly', 913795603, '1962-09-18', 'Bồng Sơn');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21905, 'Nancy Cockerell', 604904497, '1959-09-19', 'Coronel Fabriciano');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21906, 'Wally Bartos', 501969244, '1949-02-27', 'Visim');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21907, 'Marie-ann Kordovani', 436719047, '1943-09-19', 'San Antonio');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21908, 'Alic Heindl', 723952819, '1968-11-29', 'Mercedes');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21909, 'Jedd Scad', 542829633, '1998-04-15', 'Gaopeng');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21910, 'Nomi Keattch', 231160533, '1980-02-13', 'Dongji');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21911, 'Monte Wandrey', 709407809, '2005-07-17', 'Ladário');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21912, 'Cloe Begbie', 848175031, '1995-02-13', 'Lujiao');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21913, 'Massimiliano Liddiard', 967900386, '1997-09-23', 'Sembakung');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21914, 'Lorna Cowin', 300825003, '1959-09-10', 'Meishan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21915, 'Gert Knowlys', 224011862, '1948-08-10', 'Tangjiapo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21916, 'Corilla Fidgeon', 893403693, '1940-12-10', 'Balung Barat');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21917, 'Rianon Oswick', 436966450, '1948-05-14', 'Ush-Tyube');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21918, 'Deina Holberry', 915826820, '1936-11-06', 'Pingshi');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21919, 'Robinet Lube', 476733258, '1953-05-08', 'Wąwolnica');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21920, 'Honor Petty', 269300891, '1974-11-20', 'Ravne na Koroškem');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21921, 'Lela Rambadt', 347053338, '1995-10-31', 'Haibeitou');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21922, 'Orion Laneham', 796752398, '1977-10-05', 'Nanlü');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21923, 'Frederica Gillman', 435608774, '1980-11-15', 'Ujsoły');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21924, 'Stefania Cutteridge', 369849795, '1966-11-12', 'Nakhon Phanom');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21925, 'Megan Backshill', 820180689, '1992-02-23', 'Ta Phraya');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21926, 'Leicester Claricoats', 279873098, '1984-01-15', 'Tomay Kichwa');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21927, 'Chrisse Allsop', 627763569, '1999-09-10', 'Kalianget');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21928, 'Creighton Cubbin', 294021735, '1964-09-09', 'Sandyford');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21929, 'Jacqueline Gouda', 134025711, '1961-09-05', 'Loyew');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21930, 'Katherina Goman', 356440393, '1962-11-05', 'Lomintsevskiy');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21931, 'Erastus Crat', 447044318, '1980-04-28', 'Kalamangog');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21932, 'Theressa Bertolin', 769162189, '1963-11-10', 'Sölvesborg');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21933, 'Nester Sweynson', 661008983, '1988-11-04', 'Shewopo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21934, 'Mozes Malkinson', 855869561, '1941-12-09', 'Na Di');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21935, 'Sasha Grunnell', 533001110, '1971-04-23', 'Turija');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21936, 'Rutherford Fuzzard', 891773454, '1976-03-24', 'Adela');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21937, 'Yulma Gladdolph', 644128365, '1986-03-12', 'Mohelno');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21938, 'Rona Skitt', 241191877, '1968-02-07', 'Partenit');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21939, 'Jessalyn Fullalove', 659126331, '1951-06-20', 'Pļaviņas');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21940, 'Saunderson Rutley', 923837641, '1959-03-25', 'Vrbas');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21941, 'Raye Westmoreland', 662046592, '1934-10-05', 'Planaltina');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21942, 'Aube Loader', 232498469, '1934-02-16', 'Blatnica');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21943, 'Glyn Crunkhorn', 135699718, '1969-04-28', 'Tanenofunan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21944, 'Corrie Knoles', 945762203, '1954-12-11', 'Uniejów');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21945, 'Gaby Gillyatt', 702585220, '1941-03-09', 'Pasrūr');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21946, 'Graeme Baroux', 832912939, '1999-04-04', 'Coayllo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21947, 'Langsdon Scammonden', 921261637, '1949-07-18', 'Nonsan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21948, 'Rriocard Roddick', 673282517, '1940-10-20', 'Guingamp');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21949, 'Heidie Linner', 857162883, '1937-02-17', 'Yangpu');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21950, 'Lianne Killimister', 824116069, '1996-12-01', 'Marigot');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21951, 'Dorri Pepys', 210186398, '1960-08-16', 'Fulin');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21952, 'Gianina Phalp', 598267029, '1968-12-10', 'Kharlu');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21953, 'Nicoline Spellicy', 186783979, '1938-07-19', 'Guará');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21954, 'Brian Hullett', 451947678, '1954-11-09', 'Kulun');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21955, 'Jourdan Bithany', 783700393, '2003-06-24', 'Dąbie');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21956, 'Jorge Buston', 262013083, '1952-10-12', 'General Luna');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21957, 'Adriane Brett', 709431971, '1969-05-14', 'Pomahuaca');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21958, 'Fritz Duchart', 530021681, '1950-10-29', 'Kazuno');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21959, 'Charmian Clayworth', 619046865, '2005-11-27', 'Sv. Anton');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21960, 'Nathan Pepineaux', 667563079, '1988-07-26', 'Pinega');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21961, 'Boycie Sterrick', 305872145, '1939-04-25', 'Vimmerby');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21962, 'Gerek Trude', 612253047, '1999-03-24', 'Azurduy');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (21963, 'Killy Camillo', 800742813, '1936-02-19', 'Changsheng');
